"Account_ID","AWS_Account_Id","Rule_Name","Service","Provider","Categories","Risk_level","Status","Message","Account_name","Region","compliances","Time"
"ad340689-66a6-45cc-a0bb-37aca9e84079","311294737563","CloudFormation Stack Policy","CloudFormation","aws","security","MEDIUM","FAILURE","Stack awsconfigconforms-OrgConformsPack-techm-aws-config-conformance-pack-w2miilai-conformance-pack-k6vne3bn1 doesn't have a stack policy assigned","FB-WHATSAPP-PROD","ap-south-1","AWAF,CIS-V8,NIST4,NIST5,SOC2,NIST-CSF,ISO27001,ISO27001-2022,AGISM,HIPAA,HITRUST,PCI-V4,APRA,FEDRAMP,MAS,ENISA,FISC-V9","2023-06-18T00:37:23"
"ad340689-66a6-45cc-a0bb-37aca9e84079","311294737563","CloudFormation Stack Notification","CloudFormation","aws","security","MEDIUM","FAILURE","Stack awsconfigconforms-OrgConformsPack-techm-aws-config-conformance-pack-w2miilai-conformance-pack-k6vne3bn1 doesn't have SNS notification enabled","FB-WHATSAPP-PROD","ap-south-1","AWAF,CIS-V8,NIST5,SOC2,NIST-CSF,ISO27001-2022,HIPAA,HITRUST,PCI,PCI-V4,APRA,MAS,ENISA,FISC-V9","2023-06-18T00:37:23"
"ad340689-66a6-45cc-a0bb-37aca9e84079","311294737563","CloudFormation Stack Notification","CloudFormation","aws","security","MEDIUM","FAILURE","Stack awsconfigconforms-OrgConformsPack-techm-aws-config-conformance-pack-yi8fl0kk-conformance-pack-305ghqdwh doesn't have SNS notification enabled","FB-WHATSAPP-PROD","ap-southeast-2","AWAF,CIS-V8,NIST5,SOC2,NIST-CSF,ISO27001-2022,HIPAA,HITRUST,PCI,PCI-V4,APRA,MAS,ENISA,FISC-V9","2023-06-18T00:37:23"
"ad340689-66a6-45cc-a0bb-37aca9e84079","311294737563","CloudFormation Stack Policy","CloudFormation","aws","security","MEDIUM","FAILURE","Stack CloudConformity doesn't have a stack policy assigned","FB-WHATSAPP-PROD","ap-south-1","AWAF,CIS-V8,NIST4,NIST5,SOC2,NIST-CSF,ISO27001,ISO27001-2022,AGISM,HIPAA,HITRUST,PCI-V4,APRA,FEDRAMP,MAS,ENISA,FISC-V9","2023-06-18T00:37:23"
"ad340689-66a6-45cc-a0bb-37aca9e84079","311294737563","CloudFormation Stack Notification","CloudFormation","aws","security","MEDIUM","FAILURE","Stack CloudConformity doesn't have SNS notification enabled","FB-WHATSAPP-PROD","ap-south-1","AWAF,CIS-V8,NIST5,SOC2,NIST-CSF,ISO27001-2022,HIPAA,HITRUST,PCI,PCI-V4,APRA,MAS,ENISA,FISC-V9","2023-06-18T00:37:23"
"ad340689-66a6-45cc-a0bb-37aca9e84079","311294737563","CloudFormation Stack Policy","CloudFormation","aws","security","MEDIUM","FAILURE","Stack CloudConformityMonitoring doesn't have a stack policy assigned","FB-WHATSAPP-PROD","ap-northeast-1","AWAF,CIS-V8,NIST4,NIST5,SOC2,NIST-CSF,ISO27001,ISO27001-2022,AGISM,HIPAA,HITRUST,PCI-V4,APRA,FEDRAMP,MAS,ENISA,FISC-V9","2023-06-18T00:37:23"
"ad340689-66a6-45cc-a0bb-37aca9e84079","311294737563","CloudFormation Stack Policy","CloudFormation","aws","security","MEDIUM","FAILURE","Stack CloudConformityMonitoring doesn't have a stack policy assigned","FB-WHATSAPP-PROD","ap-northeast-3","AWAF,CIS-V8,NIST4,NIST5,SOC2,NIST-CSF,ISO27001,ISO27001-2022,AGISM,HIPAA,HITRUST,PCI-V4,APRA,FEDRAMP,MAS,ENISA,FISC-V9","2023-06-18T00:37:23"
"ad340689-66a6-45cc-a0bb-37aca9e84079","311294737563","CloudFormation Stack Policy","CloudFormation","aws","security","MEDIUM","FAILURE","Stack CloudConformityMonitoring doesn't have a stack policy assigned","FB-WHATSAPP-PROD","ap-south-1","AWAF,CIS-V8,NIST4,NIST5,SOC2,NIST-CSF,ISO27001,ISO27001-2022,AGISM,HIPAA,HITRUST,PCI-V4,APRA,FEDRAMP,MAS,ENISA,FISC-V9","2023-06-18T00:37:23"
"ad340689-66a6-45cc-a0bb-37aca9e84079","311294737563","CloudFormation Stack Policy","CloudFormation","aws","security","MEDIUM","FAILURE","Stack CloudConformityMonitoring doesn't have a stack policy assigned","FB-WHATSAPP-PROD","ap-southeast-1","AWAF,CIS-V8,NIST4,NIST5,SOC2,NIST-CSF,ISO27001,ISO27001-2022,AGISM,HIPAA,HITRUST,PCI-V4,APRA,FEDRAMP,MAS,ENISA,FISC-V9","2023-06-18T00:37:23"
"ad340689-66a6-45cc-a0bb-37aca9e84079","311294737563","CloudFormation Stack Policy","CloudFormation","aws","security","MEDIUM","FAILURE","Stack CloudConformityMonitoring doesn't have a stack policy assigned","FB-WHATSAPP-PROD","ap-southeast-2","AWAF,CIS-V8,NIST4,NIST5,SOC2,NIST-CSF,ISO27001,ISO27001-2022,AGISM,HIPAA,HITRUST,PCI-V4,APRA,FEDRAMP,MAS,ENISA,FISC-V9","2023-06-18T00:37:23"
"ad340689-66a6-45cc-a0bb-37aca9e84079","311294737563","CloudFormation Stack Notification","CloudFormation","aws","security","MEDIUM","FAILURE","Stack CloudConformityMonitoring doesn't have SNS notification enabled","FB-WHATSAPP-PROD","ap-northeast-1","AWAF,CIS-V8,NIST5,SOC2,NIST-CSF,ISO27001-2022,HIPAA,HITRUST,PCI,PCI-V4,APRA,MAS,ENISA,FISC-V9","2023-06-18T00:37:23"
"ad340689-66a6-45cc-a0bb-37aca9e84079","311294737563","CloudFormation Stack Notification","CloudFormation","aws","security","MEDIUM","FAILURE","Stack CloudConformityMonitoring doesn't have SNS notification enabled","FB-WHATSAPP-PROD","ap-northeast-3","AWAF,CIS-V8,NIST5,SOC2,NIST-CSF,ISO27001-2022,HIPAA,HITRUST,PCI,PCI-V4,APRA,MAS,ENISA,FISC-V9","2023-06-18T00:37:23"
"ad340689-66a6-45cc-a0bb-37aca9e84079","311294737563","CloudFormation Stack Notification","CloudFormation","aws","security","MEDIUM","FAILURE","Stack CloudConformityMonitoring doesn't have SNS notification enabled","FB-WHATSAPP-PROD","ap-south-1","AWAF,CIS-V8,NIST5,SOC2,NIST-CSF,ISO27001-2022,HIPAA,HITRUST,PCI,PCI-V4,APRA,MAS,ENISA,FISC-V9","2023-06-18T00:37:23"
"ad340689-66a6-45cc-a0bb-37aca9e84079","311294737563","CloudFormation Stack Notification","CloudFormation","aws","security","MEDIUM","FAILURE","Stack CloudConformityMonitoring doesn't have SNS notification enabled","FB-WHATSAPP-PROD","ap-southeast-1","AWAF,CIS-V8,NIST5,SOC2,NIST-CSF,ISO27001-2022,HIPAA,HITRUST,PCI,PCI-V4,APRA,MAS,ENISA,FISC-V9","2023-06-18T00:37:23"
"ad340689-66a6-45cc-a0bb-37aca9e84079","311294737563","CloudFormation Stack Notification","CloudFormation","aws","security","MEDIUM","FAILURE","Stack CloudConformityMonitoring doesn't have SNS notification enabled","FB-WHATSAPP-PROD","ap-southeast-2","AWAF,CIS-V8,NIST5,SOC2,NIST-CSF,ISO27001-2022,HIPAA,HITRUST,PCI,PCI-V4,APRA,MAS,ENISA,FISC-V9","2023-06-18T00:37:23"
"ad340689-66a6-45cc-a0bb-37aca9e84079","311294737563","CloudFormation Stack Notification","CloudFormation","aws","security","MEDIUM","FAILURE","Stack CloudConformityMonitoring doesn't have SNS notification enabled","FB-WHATSAPP-PROD","ca-central-1","AWAF,CIS-V8,NIST5,SOC2,NIST-CSF,ISO27001-2022,HIPAA,HITRUST,PCI,PCI-V4,APRA,MAS,ENISA,FISC-V9","2023-06-18T00:37:23"
"ad340689-66a6-45cc-a0bb-37aca9e84079","311294737563","CloudFormation Stack Notification","CloudFormation","aws","security","MEDIUM","FAILURE","Stack CloudConformityMonitoring doesn't have SNS notification enabled","FB-WHATSAPP-PROD","eu-central-1","AWAF,CIS-V8,NIST5,SOC2,NIST-CSF,ISO27001-2022,HIPAA,HITRUST,PCI,PCI-V4,APRA,MAS,ENISA,FISC-V9","2023-06-18T00:37:23"
"ad340689-66a6-45cc-a0bb-37aca9e84079","311294737563","CloudFormation Stack Notification","CloudFormation","aws","security","MEDIUM","FAILURE","Stack CloudConformityMonitoring doesn't have SNS notification enabled","FB-WHATSAPP-PROD","eu-west-1","AWAF,CIS-V8,NIST5,SOC2,NIST-CSF,ISO27001-2022,HIPAA,HITRUST,PCI,PCI-V4,APRA,MAS,ENISA,FISC-V9","2023-06-18T00:37:23"
"ad340689-66a6-45cc-a0bb-37aca9e84079","311294737563","CloudFormation Stack Notification","CloudFormation","aws","security","MEDIUM","FAILURE","Stack CloudConformityMonitoring doesn't have SNS notification enabled","FB-WHATSAPP-PROD","eu-west-2","AWAF,CIS-V8,NIST5,SOC2,NIST-CSF,ISO27001-2022,HIPAA,HITRUST,PCI,PCI-V4,APRA,MAS,ENISA,FISC-V9","2023-06-18T00:37:23"
"ad340689-66a6-45cc-a0bb-37aca9e84079","311294737563","CloudFormation Stack Notification","CloudFormation","aws","security","MEDIUM","FAILURE","Stack CloudConformityMonitoring doesn't have SNS notification enabled","FB-WHATSAPP-PROD","eu-west-3","AWAF,CIS-V8,NIST5,SOC2,NIST-CSF,ISO27001-2022,HIPAA,HITRUST,PCI,PCI-V4,APRA,MAS,ENISA,FISC-V9","2023-06-18T00:37:23"
"ad340689-66a6-45cc-a0bb-37aca9e84079","311294737563","CloudFormation Stack Notification","CloudFormation","aws","security","MEDIUM","FAILURE","Stack CloudConformityMonitoring doesn't have SNS notification enabled","FB-WHATSAPP-PROD","us-east-1","AWAF,CIS-V8,NIST5,SOC2,NIST-CSF,ISO27001-2022,HIPAA,HITRUST,PCI,PCI-V4,APRA,MAS,ENISA,FISC-V9","2023-06-18T00:37:23"
"ad340689-66a6-45cc-a0bb-37aca9e84079","311294737563","CloudFormation Stack Notification","CloudFormation","aws","security","MEDIUM","FAILURE","Stack CloudConformityMonitoring doesn't have SNS notification enabled","FB-WHATSAPP-PROD","us-east-2","AWAF,CIS-V8,NIST5,SOC2,NIST-CSF,ISO27001-2022,HIPAA,HITRUST,PCI,PCI-V4,APRA,MAS,ENISA,FISC-V9","2023-06-18T00:37:23"
"ad340689-66a6-45cc-a0bb-37aca9e84079","311294737563","CloudFormation Stack Notification","CloudFormation","aws","security","MEDIUM","FAILURE","Stack CloudConformityMonitoring doesn't have SNS notification enabled","FB-WHATSAPP-PROD","us-west-1","AWAF,CIS-V8,NIST5,SOC2,NIST-CSF,ISO27001-2022,HIPAA,HITRUST,PCI,PCI-V4,APRA,MAS,ENISA,FISC-V9","2023-06-18T00:37:23"
"ad340689-66a6-45cc-a0bb-37aca9e84079","311294737563","CloudFormation Stack Notification","CloudFormation","aws","security","MEDIUM","FAILURE","Stack CloudConformityMonitoring doesn't have SNS notification enabled","FB-WHATSAPP-PROD","us-west-2","AWAF,CIS-V8,NIST5,SOC2,NIST-CSF,ISO27001-2022,HIPAA,HITRUST,PCI,PCI-V4,APRA,MAS,ENISA,FISC-V9","2023-06-18T00:37:23"
"ad340689-66a6-45cc-a0bb-37aca9e84079","311294737563","CloudFormation Stack Policy","CloudFormation","aws","security","MEDIUM","FAILURE","Stack SC-311294737563-pp-2in2yk5p3srvo doesn't have a stack policy assigned","FB-WHATSAPP-PROD","ap-south-1","AWAF,CIS-V8,NIST4,NIST5,SOC2,NIST-CSF,ISO27001,ISO27001-2022,AGISM,HIPAA,HITRUST,PCI-V4,APRA,FEDRAMP,MAS,ENISA,FISC-V9","2023-06-18T00:37:23"
"ad340689-66a6-45cc-a0bb-37aca9e84079","311294737563","CloudFormation Stack Notification","CloudFormation","aws","security","MEDIUM","FAILURE","Stack SC-311294737563-pp-2in2yk5p3srvo doesn't have SNS notification enabled","FB-WHATSAPP-PROD","ap-south-1","AWAF,CIS-V8,NIST5,SOC2,NIST-CSF,ISO27001-2022,HIPAA,HITRUST,PCI,PCI-V4,APRA,MAS,ENISA,FISC-V9","2023-06-18T00:37:23"
"ad340689-66a6-45cc-a0bb-37aca9e84079","311294737563","CloudFormation Stack Notification","CloudFormation","aws","security","MEDIUM","FAILURE","Stack StackSet-AWSControlTowerBP-BASELINE-CLOUDWATCH-13a1a51f-fd8d-4cd5-9255-f817eb607293 doesn't have SNS notification enabled","FB-WHATSAPP-PROD","eu-west-3","AWAF,CIS-V8,NIST5,SOC2,NIST-CSF,ISO27001-2022,HIPAA,HITRUST,PCI,PCI-V4,APRA,MAS,ENISA,FISC-V9","2023-06-18T00:37:23"
"ad340689-66a6-45cc-a0bb-37aca9e84079","311294737563","CloudFormation Stack Notification","CloudFormation","aws","security","MEDIUM","FAILURE","Stack StackSet-AWSControlTowerBP-BASELINE-CLOUDWATCH-66b84c76-6c6c-4eb6-858c-154e0d84a415 doesn't have SNS notification enabled","FB-WHATSAPP-PROD","eu-west-1","AWAF,CIS-V8,NIST5,SOC2,NIST-CSF,ISO27001-2022,HIPAA,HITRUST,PCI,PCI-V4,APRA,MAS,ENISA,FISC-V9","2023-06-18T00:37:23"
"ad340689-66a6-45cc-a0bb-37aca9e84079","311294737563","CloudFormation Stack Notification","CloudFormation","aws","security","MEDIUM","FAILURE","Stack StackSet-AWSControlTowerBP-BASELINE-CLOUDWATCH-67f7d950-8a16-411a-91f1-b020aa33049e doesn't have SNS notification enabled","FB-WHATSAPP-PROD","eu-central-1","AWAF,CIS-V8,NIST5,SOC2,NIST-CSF,ISO27001-2022,HIPAA,HITRUST,PCI,PCI-V4,APRA,MAS,ENISA,FISC-V9","2023-06-18T00:37:23"
"ad340689-66a6-45cc-a0bb-37aca9e84079","311294737563","CloudFormation Stack Notification","CloudFormation","aws","security","MEDIUM","FAILURE","Stack StackSet-AWSControlTowerBP-BASELINE-CLOUDWATCH-8465bb86-679b-4f29-9371-c2b9c99a04b0 doesn't have SNS notification enabled","FB-WHATSAPP-PROD","us-east-2","AWAF,CIS-V8,NIST5,SOC2,NIST-CSF,ISO27001-2022,HIPAA,HITRUST,PCI,PCI-V4,APRA,MAS,ENISA,FISC-V9","2023-06-18T00:37:23"
"ad340689-66a6-45cc-a0bb-37aca9e84079","311294737563","CloudFormation Stack Policy","CloudFormation","aws","security","MEDIUM","FAILURE","Stack StackSet-AWSControlTowerBP-BASELINE-CLOUDWATCH-89762852-6362-495d-b642-ccfa68c2a303 doesn't have a stack policy assigned","FB-WHATSAPP-PROD","ap-southeast-1","AWAF,CIS-V8,NIST4,NIST5,SOC2,NIST-CSF,ISO27001,ISO27001-2022,AGISM,HIPAA,HITRUST,PCI-V4,APRA,FEDRAMP,MAS,ENISA,FISC-V9","2023-06-18T00:37:23"
"ad340689-66a6-45cc-a0bb-37aca9e84079","311294737563","CloudFormation Stack Notification","CloudFormation","aws","security","MEDIUM","FAILURE","Stack StackSet-AWSControlTowerBP-BASELINE-CLOUDWATCH-89762852-6362-495d-b642-ccfa68c2a303 doesn't have SNS notification enabled","FB-WHATSAPP-PROD","ap-southeast-1","AWAF,CIS-V8,NIST5,SOC2,NIST-CSF,ISO27001-2022,HIPAA,HITRUST,PCI,PCI-V4,APRA,MAS,ENISA,FISC-V9","2023-06-18T00:37:23"
"ad340689-66a6-45cc-a0bb-37aca9e84079","311294737563","CloudFormation Stack Policy","CloudFormation","aws","security","MEDIUM","FAILURE","Stack StackSet-AWSControlTowerBP-BASELINE-CLOUDWATCH-ad9bdde5-ebf2-4a82-9b2b-3a7d776c6b96 doesn't have a stack policy assigned","FB-WHATSAPP-PROD","ap-southeast-2","AWAF,CIS-V8,NIST4,NIST5,SOC2,NIST-CSF,ISO27001,ISO27001-2022,AGISM,HIPAA,HITRUST,PCI-V4,APRA,FEDRAMP,MAS,ENISA,FISC-V9","2023-06-18T00:37:23"
"ad340689-66a6-45cc-a0bb-37aca9e84079","311294737563","CloudFormation Stack Notification","CloudFormation","aws","security","MEDIUM","FAILURE","Stack StackSet-AWSControlTowerBP-BASELINE-CLOUDWATCH-ad9bdde5-ebf2-4a82-9b2b-3a7d776c6b96 doesn't have SNS notification enabled","FB-WHATSAPP-PROD","ap-southeast-2","AWAF,CIS-V8,NIST5,SOC2,NIST-CSF,ISO27001-2022,HIPAA,HITRUST,PCI,PCI-V4,APRA,MAS,ENISA,FISC-V9","2023-06-18T00:37:23"
"ad340689-66a6-45cc-a0bb-37aca9e84079","311294737563","CloudFormation Stack Policy","CloudFormation","aws","security","MEDIUM","FAILURE","Stack StackSet-AWSControlTowerBP-BASELINE-CLOUDWATCH-d7a59bf4-ac8e-44fc-ad8c-0c6a458907ce doesn't have a stack policy assigned","FB-WHATSAPP-PROD","ap-northeast-1","AWAF,CIS-V8,NIST4,NIST5,SOC2,NIST-CSF,ISO27001,ISO27001-2022,AGISM,HIPAA,HITRUST,PCI-V4,APRA,FEDRAMP,MAS,ENISA,FISC-V9","2023-06-18T00:37:23"
"ad340689-66a6-45cc-a0bb-37aca9e84079","311294737563","CloudFormation Stack Notification","CloudFormation","aws","security","MEDIUM","FAILURE","Stack StackSet-AWSControlTowerBP-BASELINE-CLOUDWATCH-d7a59bf4-ac8e-44fc-ad8c-0c6a458907ce doesn't have SNS notification enabled","FB-WHATSAPP-PROD","ap-northeast-1","AWAF,CIS-V8,NIST5,SOC2,NIST-CSF,ISO27001-2022,HIPAA,HITRUST,PCI,PCI-V4,APRA,MAS,ENISA,FISC-V9","2023-06-18T00:37:23"
"ad340689-66a6-45cc-a0bb-37aca9e84079","311294737563","CloudFormation Stack Notification","CloudFormation","aws","security","MEDIUM","FAILURE","Stack StackSet-AWSControlTowerBP-BASELINE-CLOUDWATCH-dd6f7d71-354a-4c44-b989-3ea487e73972 doesn't have SNS notification enabled","FB-WHATSAPP-PROD","us-east-1","AWAF,CIS-V8,NIST5,SOC2,NIST-CSF,ISO27001-2022,HIPAA,HITRUST,PCI,PCI-V4,APRA,MAS,ENISA,FISC-V9","2023-06-18T00:37:23"
"ad340689-66a6-45cc-a0bb-37aca9e84079","311294737563","CloudFormation Stack Notification","CloudFormation","aws","security","MEDIUM","FAILURE","Stack StackSet-AWSControlTowerBP-BASELINE-CLOUDWATCH-e6d7e3a8-7e01-48e5-b031-70d60b068ecb doesn't have SNS notification enabled","FB-WHATSAPP-PROD","eu-west-2","AWAF,CIS-V8,NIST5,SOC2,NIST-CSF,ISO27001-2022,HIPAA,HITRUST,PCI,PCI-V4,APRA,MAS,ENISA,FISC-V9","2023-06-18T00:37:23"
"ad340689-66a6-45cc-a0bb-37aca9e84079","311294737563","CloudFormation Stack Policy","CloudFormation","aws","security","MEDIUM","FAILURE","Stack StackSet-AWSControlTowerBP-BASELINE-CLOUDWATCH-eab0cb2d-bf33-4d72-816d-989934ed7181 doesn't have a stack policy assigned","FB-WHATSAPP-PROD","ap-south-1","AWAF,CIS-V8,NIST4,NIST5,SOC2,NIST-CSF,ISO27001,ISO27001-2022,AGISM,HIPAA,HITRUST,PCI-V4,APRA,FEDRAMP,MAS,ENISA,FISC-V9","2023-06-18T00:37:23"
"ad340689-66a6-45cc-a0bb-37aca9e84079","311294737563","CloudFormation Stack Notification","CloudFormation","aws","security","MEDIUM","FAILURE","Stack StackSet-AWSControlTowerBP-BASELINE-CLOUDWATCH-eab0cb2d-bf33-4d72-816d-989934ed7181 doesn't have SNS notification enabled","FB-WHATSAPP-PROD","ap-south-1","AWAF,CIS-V8,NIST5,SOC2,NIST-CSF,ISO27001-2022,HIPAA,HITRUST,PCI,PCI-V4,APRA,MAS,ENISA,FISC-V9","2023-06-18T00:37:23"
"ad340689-66a6-45cc-a0bb-37aca9e84079","311294737563","CloudFormation Stack Notification","CloudFormation","aws","security","MEDIUM","FAILURE","Stack StackSet-AWSControlTowerBP-BASELINE-CLOUDWATCH-f54821ae-a31e-480a-a60a-92f715b52d14 doesn't have SNS notification enabled","FB-WHATSAPP-PROD","us-west-2","AWAF,CIS-V8,NIST5,SOC2,NIST-CSF,ISO27001-2022,HIPAA,HITRUST,PCI,PCI-V4,APRA,MAS,ENISA,FISC-V9","2023-06-18T00:37:23"
"ad340689-66a6-45cc-a0bb-37aca9e84079","311294737563","CloudFormation Stack Policy","CloudFormation","aws","security","MEDIUM","FAILURE","Stack StackSet-AWSControlTowerBP-BASELINE-CONFIG-1b8fd736-b9d4-428a-aad7-070418cf97c4 doesn't have a stack policy assigned","FB-WHATSAPP-PROD","ap-south-1","AWAF,CIS-V8,NIST4,NIST5,SOC2,NIST-CSF,ISO27001,ISO27001-2022,AGISM,HIPAA,HITRUST,PCI-V4,APRA,FEDRAMP,MAS,ENISA,FISC-V9","2023-06-18T00:37:23"
"ad340689-66a6-45cc-a0bb-37aca9e84079","311294737563","CloudFormation Stack Notification","CloudFormation","aws","security","MEDIUM","FAILURE","Stack StackSet-AWSControlTowerBP-BASELINE-CONFIG-1b8fd736-b9d4-428a-aad7-070418cf97c4 doesn't have SNS notification enabled","FB-WHATSAPP-PROD","ap-south-1","AWAF,CIS-V8,NIST5,SOC2,NIST-CSF,ISO27001-2022,HIPAA,HITRUST,PCI,PCI-V4,APRA,MAS,ENISA,FISC-V9","2023-06-18T00:37:23"
"ad340689-66a6-45cc-a0bb-37aca9e84079","311294737563","CloudFormation Stack Notification","CloudFormation","aws","security","MEDIUM","FAILURE","Stack StackSet-AWSControlTowerBP-BASELINE-CONFIG-1db1e206-325b-4b5b-af04-73e95a481931 doesn't have SNS notification enabled","FB-WHATSAPP-PROD","us-west-2","AWAF,CIS-V8,NIST5,SOC2,NIST-CSF,ISO27001-2022,HIPAA,HITRUST,PCI,PCI-V4,APRA,MAS,ENISA,FISC-V9","2023-06-18T00:37:23"
"ad340689-66a6-45cc-a0bb-37aca9e84079","311294737563","CloudFormation Stack Notification","CloudFormation","aws","security","MEDIUM","FAILURE","Stack StackSet-AWSControlTowerBP-BASELINE-CONFIG-2d08deaa-cb14-4f39-a2eb-e265c55d72b4 doesn't have SNS notification enabled","FB-WHATSAPP-PROD","ap-southeast-2","AWAF,CIS-V8,NIST5,SOC2,NIST-CSF,ISO27001-2022,HIPAA,HITRUST,PCI,PCI-V4,APRA,MAS,ENISA,FISC-V9","2023-06-18T00:37:23"
